time_stamp,H,T,PM,AOD,PBLH
4/9/2023,64.17,85.482,9.0325,-9999,298.0127739
4/10/2023,59.521,90.499,8.494,-9999,442.1628138
4/11/2023,60.029,90.395,8.3485,0.42150002,309.9104698
4/12/2023,59.304,90.67,8.1485,0.406000019,327.7117162
4/13/2023,62.564,90.817,11.949,0.285500014,309.2918362
4/14/2023,63.679,88.814,8.965,-9999,300.1527543
4/15/2023,59.478,90.766,12.176,0.185000009,361.9546387
4/16/2023,62.737,89.01,9.5905,-9999,345.6152053
4/17/2023,57.579,91.102,5.2215,0.063000003,379.9254269
4/18/2023,57.048,93.275,10.5925,0.233000011,377.7175003
4/19/2023,59.027,92.309,10.9145,0.553000026,384.3801065
4/20/2023,63.475,89.503,19.944,-9999,374.2354215
4/21/2023,60.632,87.807,8.995,-9999,269.5452748
4/22/2023,55.826,91.263,7.196,0.268250013,411.1780713
4/23/2023,54.624,92.227,4.0325,0.199333343,359.9628456
4/24/2023,58.963,91.439,9.5615,0.142000007,400.3519834
4/25/2023,62.478,86.843,9.231,0.244000012,278.8493688
4/26/2023,57.106,90.916,3.755,0.182333342,409.3169937
4/27/2023,62.885,88.99,18.396,0.236000011,290.0896047
4/28/2023,59.505,90.37,12.1735,-9999,392.774369
4/29/2023,59.565,89.695,9.1875,0.328000016,325.6772141
4/30/2023,58.067,90.795,5.4675,0.115750005,412.1344944
5/1/2023,57.196,91.897,10.1265,0.222250011,392.0405505
5/2/2023,59.495,90.569,5.3805,-9999,260.9866473
5/3/2023,57.874,89.918,10.8245,0.153000007,330.3337908
5/4/2023,56.833,91.56,8.792,0.160250008,391.1054819
5/5/2023,58.893,91.587,7.3355,-9999,363.0974283
5/6/2023,59.52,90.82,10.823,0.223000011,322.4688612
5/7/2023,56.065,91.973,19.8785,0.251000012,361.8258645
5/8/2023,61.059,90.755,19.4565,0.174000008,331.2500933
5/9/2023,55.511,94.057,10.329,0.177166675,343.6835931
5/10/2023,59.942,89.668,13.3475,-9999,301.5000296
5/11/2023,59.179,91.693,17.912,0.236800011,391.2666114
5/12/2023,56.35,93.102,21.1485,0.281000013,364.6161868
5/13/2023,55.737,92.46,24.276,-9999,330.0445343
5/14/2023,56.885,94.04,27.199,0.349000017,404.0294884
5/15/2023,58.932,92.547,30.076,0.532000025,330.481331
5/16/2023,62.177,90.756,21.6545,0.447000021,344.340406
5/17/2023,59.7,92.397,29.503,-9999,379.0162426
5/18/2023,59.746,92.001,28.202,0.448600021,359.4018044
5/19/2023,62.52,91.875,26.0825,-9999,430.619085
5/20/2023,61.942,90.149,16.199,0.466000022,432.2711473
5/21/2023,60.914,89.882,11.8925,-9999,491.834044
5/22/2023,57.412,90.885,13.5025,0.406000019,472.5865151
5/23/2023,58.904,91.309,13.5045,0.353200017,385.6296687
5/24/2023,57.068,92.531,17.499,0.564000027,355.6259393
5/25/2023,58.385,92.454,25.0975,-9999,403.186956
5/26/2023,59.792,90.201,25.8275,-9999,435.1624181
5/27/2023,57.935,91.322,22.284,-9999,413.7470832
5/28/2023,61.614,87.276,8.114,-9999,382.3145433
5/29/2023,59.407,89.375,11.0795,0.301000014,494.0251458
5/30/2023,56.474,90.801,15.052,0.380600018,447.7434582
5/31/2023,59.003,89.709,17.65,-9999,450.4613046
6/1/2023,56.805,91.563,21.185,0.310000015,464.5035106
6/2/2023,57.353,90.637,21.263,0.299000014,466.6014292
6/3/2023,57.429,89.533,23.1045,-9999,435.0362324
6/4/2023,55.886,89.702,20.942,0.352000017,452.8374788
6/5/2023,55.189,90.038,26.5805,0.313000015,425.6570741
6/6/2023,53.514,90.304,25.117,0.308500015,426.4271306
6/7/2023,54.139,88.704,21.091,-9999,473.322922
6/8/2023,55.539,88.433,27.984,-9999,516.4816747
6/9/2023,54.32,90.397,25.3235,0.295000014,416.8486636
6/10/2023,57.036,89.289,23.458,0.125000006,472.1723671
6/11/2023,57.334,88.684,20.7565,0.336000016,481.269387
6/12/2023,56.656,89.489,35.8785,-9999,433.7931413
6/13/2023,56.034,90.364,34.0785,0.253750012,407.0087656
6/14/2023,54.835,90.816,21.9145,-9999,454.8797462
6/15/2023,55.592,89.571,23.7075,-9999,475.8686381
6/16/2023,54.808,89.269,27.1435,0.41900002,449.3463405
6/17/2023,54.871,89.232,22.191,-9999,459.2884812
6/18/2023,54.317,89.795,26.23,0.375666685,479.5364364
6/19/2023,55.001,88.483,31.4475,0.607000029,529.9440735
6/20/2023,55.135,87.914,31.833,0.612000029,485.6502964
6/21/2023,51.129,88.165,34.896,-9999,486.2210442
6/22/2023,53.573,87.496,40.444,0.544000026,487.8666354
6/23/2023,55.471,85.84,29.8075,0.341500016,516.2558346
6/24/2023,53.428,86.972,26.977,0.678500032,514.0058461
6/25/2023,53.321,87.467,28.9445,0.536000025,484.6129851
6/26/2023,54.175,88.724,36.042,0.485500023,497.1946723
6/27/2023,54.357,87.887,38.146,0.510000024,637.3928342
6/28/2023,56.811,85.171,28.3155,-9999,569.5476244
6/29/2023,56.3,86.149,21.656,0.401000019,494.6567215
